LECROYWS452,11807,Waveform
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:46:46,0                 
Time,Ampl
1.5443e-007,0.1875
1.5543e-007,0.15625
1.5643e-007,0.171875
1.5743e-007,0.15625
1.5843e-007,0.109375
1.5943e-007,0.140625
1.6043e-007,0.15625
1.6143e-007,0.109375
1.6243e-007,0.125
1.6343e-007,0.109375
1.6443e-007,0.140625
1.6543e-007,0.109375
1.6643e-007,0.09375
1.6743e-007,0.125
1.6843e-007,0.109375
1.6943e-007,0.15625
1.7043e-007,0.109375
1.7143e-007,0.125
1.7243e-007,0.15625
1.7343e-007,0.09375
1.7443e-007,0.15625
1.7543e-007,0.171875
1.7643e-007,0.140625
1.7743e-007,0.15625
1.7843e-007,0.171875
1.7943e-007,0.109375
1.8043e-007,0.15625
1.8143e-007,0.140625
1.8243e-007,0.171875
1.8343e-007,0.125
1.8443e-007,0.125
1.8543e-007,0.078125
1.8643e-007,0.125
1.8743e-007,0.125
1.8843e-007,0.125
1.8943e-007,0.15625
1.9043e-007,0.109375
1.9143e-007,0.140625
1.9243e-007,0.109375
1.9343e-007,0.125
1.9443e-007,0.125
1.9543e-007,0.09375
1.9643e-007,0.078125
1.9743e-007,0.125
1.9843e-007,0.0625
1.9943e-007,0.125
2.0043e-007,0.09375
2.0143e-007,0.125
2.0243e-007,0.03125
2.0343e-007,0.109375
2.0443e-007,0.09375
2.0543e-007,0.125
2.0643e-007,0.046875
2.0743e-007,0.078125
2.0843e-007,0.125
2.0943e-007,0.0625
2.1043e-007,0.125
2.1143e-007,0.0625
2.1243e-007,0.0625
2.1343e-007,0.09375
2.1443e-007,0.0625
2.1543e-007,0.0625
2.1643e-007,0.109375
2.1743e-007,0.078125
2.1843e-007,0.046875
2.1943e-007,0.09375
2.2043e-007,0.078125
2.2143e-007,0.03125
2.2243e-007,0.078125
2.2343e-007,0.0625
2.2443e-007,0.09375
2.2543e-007,0.078125
2.2643e-007,0.078125
2.2743e-007,0.0625
2.2843e-007,0.09375
2.2943e-007,0.125
2.3043e-007,0.0625
2.3143e-007,0.078125
2.3243e-007,0.09375
2.3343e-007,0.125
2.3443e-007,0.0625
2.3543e-007,0.109375
2.3643e-007,0.0625
2.3743e-007,0.109375
2.3843e-007,0.0625
2.3943e-007,0.09375
2.4043e-007,0.09375
2.4143e-007,0.0625
2.4243e-007,0.078125
2.4343e-007,0.046875
2.4443e-007,0.0625
2.4543e-007,0.046875
2.4643e-007,0.0625
2.4743e-007,0.046875
2.4843e-007,0.0625
2.4943e-007,0.03125
2.5043e-007,0.078125
2.5143e-007,0.0625
2.5243e-007,0.015625
2.5343e-007,0
2.5443e-007,0.046875
2.5543e-007,0.046875
2.5643e-007,0.046875
2.5743e-007,0.015625
2.5843e-007,0.03125
2.5943e-007,0.015625
2.6043e-007,0.03125
2.6143e-007,0.0625
2.6243e-007,0.046875
2.6343e-007,0.046875
2.6443e-007,0.046875
2.6543e-007,0.03125
2.6643e-007,0.0625
2.6743e-007,0.03125
2.6843e-007,0.03125
2.6943e-007,0.015625
2.7043e-007,0.03125
2.7143e-007,0.03125
2.7243e-007,0.015625
2.7343e-007,0.015625
2.7443e-007,0.03125
2.7543e-007,0
2.7643e-007,0.03125
2.7743e-007,0
2.7843e-007,0.015625
